"No.","Time","Source","Destination","Protocol","Length","Info"
"38","0.321585","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"39","0.321614","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"40","0.321627","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"41","0.322434","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"42","0.322447","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"43","0.322994","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"44","0.323354","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"45","0.323786","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"46","0.324155","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"47","0.324587","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"48","0.324955","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"49","0.325138","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"50","0.326365","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"51","0.326393","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"52","0.326407","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"53","0.327409","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"54","0.327437","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"55","0.327807","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"56","0.328193","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"57","0.328546","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"58","0.328949","192.100.20.217","224.0.0.251","IGMPv2","60","Membership Report group 224.0.0.251"
"59","0.329774","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"60","0.329803","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"61","0.330485","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"62","0.330498","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"63","0.331304","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"64","0.331332","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"65","0.332105","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"66","0.332133","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"67","0.333037","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"68","0.333064","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"69","0.333723","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"70","0.333752","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"71","0.334886","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"72","0.334914","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"73","0.334927","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"74","0.335753","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"75","0.335782","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"76","0.336485","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"77","0.336513","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"78","0.337285","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"79","0.337313","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"80","0.338154","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"81","0.338182","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
"82","0.339262","192.100.20.217","224.0.0.2","IGMPv2","60","Leave Group 224.0.0.251"
